sample1,sample2,score
"['no unplanned changes were made during defect meetings', 'the teams focused on fixing only major problems', 'the software developers were not defensive about problems detected by the testers', 'some of the software testers had previous experience as software developers']","['they are the type of meteorite that most commonly falls to the ground', 'they are type of meteorite most often seen in museums', 'they are the oldest type of meteorite found on the ground', 'they are the most difficult type of meteorite to find on the ground']",0.0
"['to find out if some television shows will be popular with people in a certain age range', 'to collect information about food products that college students like', 'to generate ideas for new television shows', ""to determine sociological factors that are related to people's television viewing preferences""]","[""to learn about the library's resources"", 'to ask about interlibrary loans', 'to attend the new student orientation', 'to start work on a research project']",0.0
"['it influenced subsequent productions', 'it was performed only a few times', 'written accounts of it are difficult to find', 'film versions of it probably do not exist']","['the availability of food', 'the availability of water', 'the safety of nests from human activity', 'the protection of nests from predatory birds']",0.0
"['he does not know the publication date of some reviews he needs', ""he does not know the location of the library's vides collection of plays"", 'he does not know how to find out where the play is currently being performed', 'he does not know how to determine which newspaper he should look at']",1. he needs to know the date when the play was first performed 2. he needs to know the location of the library's collection of plays by the same author 3. he needs to know how to find out when the play will be performed next 4. he needs to know how to determine which newspaper is most popular among playgoers  ,3.1
"['the advantages and disadvantages of a career in journalism', 'topics the student could write about for the school newspaper', 'comparing a major in journalism to other majors', 'preparing for a career in journalism']",1. the thrills and pitfalls of a journalism career 2. envisioning a school newspaper's content 3. pondering the significance of a journalism degree 4. embarking on a media adventure,2.0
"['fishing', 'building dams on rivers', 'polluting the oceans', 'marking and using fertilizer']",1. fishing 2. building dams on rivers 3. polluting the oceans 4. overfishing 5. destroying habitats 6. using pesticides and fertilizers,4.3
"['they supplied an additional food source for gypsy moths', 'they introduced gypsy moths to areas where there had been none', 'they cleared oak trees from some areas where both animal species lived', 'they manipulated the numbers of mice and acorns in some areas']",1. they introduced a new food source for the mice 2. they cleared some areas of oak trees to make way for new animal species 3. they manipulated the numbers of mice and acorns in some areas 4. they introduced a new predator for the mice 5. they altered the environment to make it more suitable for the mice,4.3
"['the edge of the oceanic plate moves down into the mantle', 'slab pull causes the ocean floor to expand', 'new rock material rises to the surface at the subduction zone', 'parts of each plate break off into the ocean']",options:,0.1
"[""to check on the man's progress on a paper he is writing"", 'to show the man techniques for organizing his time', 'to encourage the man to revise a paper he wrote', 'to clarify her comments on a paper the man wrote']",1. to assess the man's understanding of a research topic 2. to provide the man with resources for conducting research 3. to offer feedback on a research proposal the man wrote 4. to help the man design a research study  ,2.4
"['to indicate that the spice trade became mere direct', 'to explain why the price of pepper suddenly increased', 'to indicate that spices were not available in europe for centuries', 'to explain why the origins of spices became more mysterious']","['clear glass was easier to find than quartz', 'clear glass was easier to cut to the appropriate size', 'clear glass magnified the letters more than quartz did', 'clear glass was less expensive than quartz']",0.0
"['the history of set design in english theater', ""a french painter's innovations in set design"", 'a kind of play popular in eighteenth century english theater', 'a leading playwright of the eighteenth century']",1. the evolution of set design in english theater from the renaissance to the present day 2. the influence of french set design on english theater in the 18th century 3. the use of set design to create a particular ambiance in popular english plays of the 18th century 4. the contributions of a famous english playwright to,3.8
"['it was the first play she had seen performed professionally', 'she saw it against the wishes of her parents', 'she was surprised at how traditional the performance was', 'she had a variety of emotional reactions to the play']","[""it was one of many paintings that depicted a women's studio"", 'it did not bring bashkirtseff recognition for her artistic ability', 'it was criticized for an unrealistic depiction of women artists', 'it was beneficial for both bashkirtseff and the school where she studied']",0.5
"['to contrast its purpose with that of monuments found in the british isles', 'to compare the architectural styles of two neolithic cultures', 'to describe the outer shape of passage graves in great britain and ireland', 'to help students understand how long ago passage graves were built']",1. to compare the architectural styles of two neolithic cultures in northern europe 2. to contrast the purpose of passage graves in great britain and ireland with that of other neolithic monuments in the british isles 3. to describe the outer shape of passage graves in great britain and ireland and their relationship to the surrounding landscape in the british isles 4. to help students understand how the passage graves in great britain and ireland fit into the broader context of neolithic cultures in northern europe  ,4.4
"['operas became much longer', 'operas begin to express secular ideas', 'music in opera became more complex', 'opera was used to teach technology to the general public']","['to emphasize the advantages of marketing products to specific groups of people', 'to illustrate how to select the most appropriate media for advertising a product', 'to prove that it is not necessary to spend money on advertisements', 'to show how a poorly communicated message can ruin a business']",0.0
"['requirements for food to be certified as organic', 'information on where the cafeteria food comes from', 'a list of the food choices offered to students for each meal', 'the nutritional content of specific foods']","1. requirements for food to be labeled as low-carb 2. information on the ingredients used in the meals, including any high-carb ingredients 3. a list of the food choices offered to students for each meal, including low-carb options 4. the nutritional content of specific foods, including low-carb options.  ",2.8
"['the population reached 1 billion', 'the anthropocene epoch was first described', ""industrialization began to influence earth's environment"", 'there was a significant change in the amount of sediment deposited around the world']",1. the world's population surpassed 2 billion 2. the concept of the Anthropocene was introduced to describe the current geological epoch 3. the Industrial Revolution had a profound impact on the global environment 4. the concentration of greenhouse gases in the atmosphere reached a record high,4.3
"['to give an example of a behavior that can be predicted using game theory', 'to reinforce the definition of selective adaptation', 'to give an example of deceptive behavior in animals', 'to compare the behavior of butterflies and frogs']",1. to illustrate the concept of game theory with an example from the natural world 2. to provide an example of a behavior that can be explained by the principles of selective adaptation 3. to discuss the role of deception in the evolution of animal behavior 4. to compare the strategic behaviors of different species in their natural environments,4.7
"['bodies of water in florida are slightly warmer now than they were 100 years ago', 'bodies of water in south florida are increasing in size', 'bodies of water release heat back into the environment', 'bodies of water are a source of moisture for crops']","1. bodies of water in florida are slightly warmer now than they were 100 years ago due to changes in ocean currents 2. bodies of water in south florida are increasing in size due to changes in precipitation patterns 3. bodies of water release heat back into the environment through evaporation 4. bodies of water are a source of moisture for crops, but changes in precipitation patterns may lead to droughts  the new options are very similar to the original options, but they include additional information that is relevant to the topic of climate change in florida. option 1 mentions changes in ocean currents, which can affect the temperature of bodies of water. option 2 mentions changes in precipitation patterns, which can affect the size of bodies of water. option 3 mentions evaporation, which is an important process by which bodies of water release heat back into the environment. and option",4.7
"['to draw a contrast to her current situation', 'to acknowledge that she is accustomed to living in big cities', 'to indicate that she has known some people on campus for a long time', 'to emphasize her previous success in academic studies']","['to incorporate plants from as many parts of the world as possible', 'to develop beautiful new breeds of plants', 'to provide amusement for guests', 'to create a peaceful setting for prayer and meditation']",0.0
"['smaller houses should have fewer rooms', ""a house's design should reflect the inhabitants'sneeds"", 'the materials for a house should be selected before the house is designed', 'houses in cold , harsh climates should be built with inexpensive materials']","['it included unnecessary information', 'it did not include enough examples to illustrate the main point', 'the main point was expressed too abstractly', 'the paper ignored a key historical fact']",0.0
"['art historians have been learning how to use spectroscopes', 'scientists need to learn how art historians analyze paintings', 'confirming the authenticity of artworks requires collaboration', ""spectroscopic analysis can help identify a painter's techniques""]",1. art historians have been learning how to use radiocarbon d,4.0
"[""how to keep a reader's interest"", 'how to create believable characters', 'key differences between major and minor characters', 'techniques for developing short story plots']","['to clarify a common misunderstanding', 'to show in what way earth is similar to a watch', ""to emphasize the regularity of earth's movements"", 'to connect the concepts of orbits and time']",0.0
"['there is not enough time left in the semester', 'not all of the students were able to get a copy of the book', 'the professor miscalculated the difficulty level of the bool', 'the book was not on the course syllabus']","['operas became much longer', 'operas begin to express secular ideas', 'music in opera became more complex', 'opera was used to teach technology to the general public']",0.0
"['they would probably do a favor for her', ""they are unlikely to grant the man's request"", 'they would enjoy participating in the research study', 'they often advertise on television']","['by re creating the pigments and binding agents used by artists of earlier eras', 'by removing pigments and binding agents that dissolve paintings over time', 'by creating protective coatings of paint that do not damage original paintings', 'by developing ways to safely remove paint added by previous restorers']",0.0
"[""to demonstrate the authenticity of loutherbourg's sound effects"", 'to provide context in a discussion about lighting effects', 'to mention one of the problems the eidophusikon faced', 'to explain how loutherbourg got an idea for a theater set']","['a law of gravitation', 'an estimate of the distance between mars and jupiter', 'a prediction of how many asteroids there are', 'a pattern in spacing of the planet']",0.0
"[""he thinks english landscape painters were unfair in their criticism of loutherbourg's work"", ""he thinks loutherbourg's relationship with english landscape painters was less important than most experts think"", 'he thinks loutherbourg and the english landscape painters probably influenced each other', ""he thinks english landscape painters helped loutherbourg's work gain in popularity""]","['the news editor thinks that the topic is not suitable for a new reporter', ""the news editor was impressed be the student's outline about the topic"", 'there is not enough information to write an article about the topic', 'the topic has already been assigned to another reporter']",0.0
"['the reasons people are not always truthful in conversations', 'the need for greater regulation of language used in advertising', 'the need for maximum precision and detail in everyday conversation', 'the role of certain rules in determining what a speaker means']",1. the reasons people are not always honest in conversations 2. the need for greater regulation of language used in public discourse 3. the need for maximum clarity and concision in everyday conversation 4. the role of context in determining what a speaker means  ,4.8
"['its feet would not yet have grown to resemble snowshoes', 'its babies would not yet be able to keep themselves warm', 'its chances of being seen by a predator are much higher', 'it might not be able to locate where it stored its food supply']",1. its claws would not yet have grown to resemble flippers 2. its whelps would not yet be able to keep themselves buoyant 3. its chances of being spotted by a predator are much higher 4. it might not be able to locate where it stashed its food supply  ,4.2
"[""children's literature became less popular"", 'attempts were made to modernize the plots of traditional folktales', 'folktales began to be regarded as an important aspect of norwegian culture', 'folktales in norway became more similar to folktales from other parts of europe']",1. children's literature became less popular among adult readers 2. attempts were made to modernize the language of traditional folktales 3. folktales began to be regarded as an important aspect of norwegian cultural heritage 4. folktales in norway became more similar to folktales from other parts of the world  ,4.9
"['to point out conventions found in most folktales', 'to point out differences between animal stories and comical stories', 'to give an example of a transformation story', 'to give an example of a story published in the first collection of norwegian folktales']",1. to point out the use of imagery in traditional stories 2. to point out,2.9
"['they were in the roof', 'they were usually kept closed', 'they allowed smoke to escape from the house', 'they stood opposite one another across narrow streets']",1. they were in the floors 2. they were usually kept closed 3. they allowed light to escape from the house 4. they stood back to back across narrow alleys  ,4.1
"['she would like to see more detailed microgravimetric surveys before she will be convinced it is true', ""she is surprised at how similar it is to herodotus' theory"", 'she finds the microgravimetric evidence for it to be very strong', 'she thinks it is plausible but leaves some important questions unanswered']","['prepare for his morning music classes', 'rehearse with a school music group', 'play jazz for the faculty in the dining hall', 'eat with classmates from his music class']",0.0
"['to indicate that the spice trade became mere direct', 'to explain why the price of pepper suddenly increased', 'to indicate that spices were not available in europe for centuries', 'to explain why the origins of spices became more mysterious']",1. to indicate that the spice trade became more lucrative 2. to explain why the price of pepper suddenly skyrocketed 3. to indicate that spices were not available in europe for a long period of time 4. to explain why the origins of spices became more obscure  ,4.9
"['it is stable despite its limited size', 'unlike the habitats of many plants , it is expanding', 'its recent changes have left the nightcap oak struggling to adapt', 'its size is much larger than the area where the nightcap oak grows']","['evidence proving that water was once on mars', 'scientific analyses currently being done on mineral samples from mars', 'recent developments that could help determine whether life ever existed on mars', 'an approach to determining whether amino acids on earth originated on mars']",0.0
"['the images in stained glass windows', 'the history of stained glass art', 'the importance of religious art during the middle ages', 'techniques for making glass during the middle ages']",1. the symbolism in stained glass windows 2. the evolution of stained glass art throughout history 3. the role of religious art in shaping medieval culture 4. the craftsmanship involved in creating stained glass windows during the middle ages  ,4.8
"['he will fill out a maintenance request form for her', 'he will send a maintenance team to her room soon', 'he will order a new heater for her room right away', 'he will allow her to change rooms temporarily']",1. he will look into the issue with her heater and see what can be done 2. he will send someone to her room to assess the situation 3. he will order a new heater if the current one is beyond repair 4. he will provide her with a temporary heating solution until a permanent solution can be found  ,3.2
"['other students are using the book in the library', 'the book is kept in the political science library', 'the student has the incorrect title for the book', 'all the copies of the book have been checked out of the library']",1. the book is currently being used by another student in the library 2. the book is located in the social science section of the library 3. the student has the wrong publisher for the book 4,4.2
"['they have more possibilities for jobs if they take additional math courses', 'many of them eventually teach math courses at other universities', 'many of them have unrealistic expectations about becoming astronauts', 'they are not required to take a math course for a degree in the department']","['it has no evolutionary connection to other trees growing in australia today', 'it has an inefficient reproductive system', 'its flower are located at the bases of the leaves', 'it is similar to some ancient fossils']",0.0
"[""storms might interfere with cot starfish's spawning cycle"", 'storms might reduce the amount of plankton eaten by cot starfish', 'storms might carry starfish predators close to reef system', 'storms might reduce the number of feeding areas available to cot starfish']","['delays in the introduction of new products', 'the loss of customers', 'too much attention focused on one product', 'the unnecessary spending of money']",0.0
"['to explain why some paints may deteriorate over the course of time', 'to stress the need for caution when attempting to restore old artworks', 'to show how pigments differ from varnishes and binding agents', 'to show how spectroscopy can help establish the age of a painting']",1. to explain why some paints may deteriorate over the course of time 2. to stress the need for caution when attempting to restore old artworks 3. to show how pigments differ from varnishes and binding agents 4. to show how spectroscopy can help establish the age of a painting 5. to explain how the degradation of pigments can affect the overall appearance of a painting 6. to stress the importance of using appropriate materials and techniques when restoring old artworks 7. to show how spectroscopy can help identify the original pigments used in a painting 8. to explain how the degradation of varnishes and binding agents can affect the overall appearance of a painting 9. to show how the degradation of pigments can affect the structural integrity of a painting 10. to stress the importance of preserving and conserving old,3.9
"['they are less likely than politicians to violate a gricean maxim', 'they realize that consumers know whether an advertisement violates a maxim', 'they often make use of the gricean maxims to express humor', 'they realize that consumers make false inferences from advertisements']","['they were following a moving food supply', 'their preferred habitat was taken over by another bird species', 'their nesting sites were disturbed by human activity', 'their preferred habitat became too competitive']",0.0
"['the oldest known cave art', 'how ancient cave art is dated', 'the homes of paleolithic humans', 'how paleolithic humans thought about animals']",1. the prehistoric art found in caves 2. the techniques used to determine the age of cave art 3. the subjects of ancient cave paintings 4. the cultural importance of cave art in early societies  ,3.5
"['to determine if the student has selected an appropriate topic for his class project', 'to find out if the student is interested in taking part in a genetics project', ""to discuss the student's experiment on taste perception"", 'to explain what the student should focus on for his class presentation']",1. to assess the student's understanding of the topic of his class project 2. to evaluate the student's interest in pursuing a research project on genetics 3. to discuss the student's experiment on the perception of taste 4. to provide feedback on the student's presentation for his class  ,4.8
"['hummingbirds have totally disappeared from some countries due to recent habitat destruction', 'programs to replant flowers native to hummingbird habitats are not succeeding', 'some groups of hummingbirds have changed their migration patterns', 'some plant species pollinated by hummingbirds have become extinct']",1. hummingbirds have almost disappeared from some countries due to recent habitat destruction 2. programs to replant flowers native to hummingbird habitats have had limited success 3. some groups of hummingbirds have altered their migration patterns 4. some plant species pollinated by hummingbirds are at risk of extinction  ,4.9
"['area v5 became less active when tasks became more difficult', 'the presence of the star field did not affect activity in area v5', 'area v5 became more active as more information appeared on the screen', ""stimulating area v5 interfered with subjects'sability to perceive motion""]",1. area v5 became less responsive when tasks required more attention 2. the presence of the star field had no effect on activity in area v5 3. area v5 became more active as subjects focused on more demanding tasks 4. stimulating area v5 interfered with subjects' ability to concentrate on the task at hand.,4.4
"['to ask for heap in choosing a topic for his term paper', 'to ask the professor to explain how to complete an assignment', 'to ask about a point raised in a recent lecture', 'to offer to help the professor with her research project']","['it is defined incorrectly in the textbooks', 'it was first used in the nineteenth century', 'it is rarely used by astronomers', 'it does not refer only to harmful energy']",0.0
"['he is impressed by the architecture of the buildings', 'he does not value its long tradition in aerospace engineering', 'he thinks it needs a more efficient orientation program', 'he believes it will help him become successful in his chosen field']","['an example of rapid climate change', 'a comparison of two mechanisms of climate change', 'the weather conditions in the present day sahara', 'recent geological findings made in the sahara']",0.0
"[""a hypothesis that explains how changes in earth's motions affect climate"", ""a hypothesis that explains why the shape of earth's orbit varies over time"", 'reasons it is difficult to find evidence to support hypotheses about the climate', 'analyses of the accuracy of data collected in different ways']",1. a hypothesis that explains how changes in earth's motions affect the distribution of resources 2. a hypothesis that explains why the shape of earth's orbit varies over time and its impact on the distribution of resources 3. reasons it is difficult to find evidence to support hypotheses about the distribution of resources 4. analyses of the accuracy of data collected in different ways to understand the distribution of resources,4.3
"['the ability to make inferences according to the gricean maxims', 'the ability to effectively distinguish truth from falsehood', 'the willingness to acknowledge that a gricean maxim has been violated', 'the willingness to ignore the gricean maxims on occasion']",1. the ability to recognize and respond appropriately to cultural differences in communication 2. the ability to use artistic expression to convey information 3. the willingness to challenge one's own assumptions and biases in communication 4. the ability to use technology to facilitate effective communication,0.6
"['to get permission to organize a club event', 'to arrange for a work space for his club', 'to inquire about a photography class', 'to reserve a room for photography exhibit']","['they can never be proved or disproved', 'they were formed without proper evidence', 'they explain only certain types of childhood amnesia', 'they are contradicted by her own research']",0.0
"['when the object has decomposed over time', 'when the object is older than the site at which it was found', 'when the object is found in the lowest soil layer of a site', 'when the object was broken during excavation']","1. when the object has been exposed to the elements for a long time 2. when the object is older than the site at which it was found, and has been buried for a long period of time 3. when the object is found in the deepest layer of a site 4. when the object was broken during handling rather than excavation  ",4.3
"[""it is significant because it contains what may be archimedes'smost important work"", 'it is significant because it proves that a certain mathematics text was written by archimedes', 'it is significant because it is the oldest one ever discovered', 'it is significant because it is the first one to be completely deciphered']",1. it is significant because it contains what may be archimedes's most influential work 2. it is significant because it provides evidence that a certain mathematical concept was first proposed by archimedes 3. it is significant because it is the oldest known text that demonstrates archimedes's mathematical genius 4. it is significant because it is the first one to be fully translated into modern language  ,4.9
"['to point out some of the monuments that can be found on pacific islands', 'to give an example of an early method of transporting goods', 'to illustrate a method used for teaching young polynesians to navigate', 'to compare polynesian navigational tools to those of the vikings']",1. to highlight some of the unique landmarks found on pacific islands 2. to provide an example of an early form of maritime transportation 3. to demonstrate a technique used to educate young polynesians in navigation 4. to contrast polynesian navigational tools with those employed by the vikings  ,4.8
"['to produce multiple scripts as quickly as possible', 'to prevent the audience from using logic to guess the endings', 'to avoid writing endings similar to those of other plays', 'to ensure that the plot would develop in a logical manner']",1. to explore complex themes and ideas through the play 2. to challenge the audience's assumptions and beliefs 3. to create a sense of social or political commentary 4. to push the boundaries of traditional storytelling forms,1.2
"['to give examples of typical characters in a well made play', 'to show how background information might be revealed in a well made play', 'to explain why romeo and juliet can be considered a well made play', 'to explain how playwrights develop the obligatory scene of a well made play']",1. to provide examples of how a well made play can effectively use dialogue to reveal character 2. to demonstrate how a well made play can effectively use setting to establish mood and atmosphere 3. to explain why a well made play can be considered a successful work of literature 4. to describe how a well made play can effectively use plot twists to engage the audience  ,4.8
"['professor pianists of the 18 th and 19 th centuries', 'the influence of the piano on music and society', 'a comparison of the piano and harpsichord', 'a comparison of musical styles before and after the invention of the piano']",1. the impact of the piano on classical music and its composers 2. the evolution of the piano and its influence on musical styles 3. the piano as a symbol of status and wealth in the 18 th and 19 th centuries 4. the piano's role in shaping the sound of popular music  ,4.6
"['to investigate the information known about the troubadours', 'to explain the role of patriotic poetry during medieval times', 'to explain why opinions about knights changed during the medieval period', 'to compare two different types of medieval poems']","['smaller houses should have fewer rooms', ""a house's design should reflect the inhabitants'sneeds"", 'the materials for a house should be selected before the house is designed', 'houses in cold , harsh climates should be built with inexpensive materials']",0.0
"['to increase retail activity in the area', 'to reduce the noise made by automobile traffic', 'to increase shopping conveniences for city residents', 'to encourage people to move from the suburbs back into the city center']",1. to boost retail sales in the area 2. to minimize the noise pollution from automobiles 3. to enhance shopping experiences for local residents 4. to entice suburbanites to relocate to the city center  ,4.8
"['it is not on the list of approved paintings that the professor provided', 'it is not available for the student to study in person', 'the student does not have enough background knowledge to write about it', 'another student has already chosen to write about it']","1. it is not on the list of approved paintings that the professor provided, but it is similar to one of the paintings on the list 2. it is not available for the student to study in person, but there is a similar painting available online 3. the student does not have enough background knowledge to write about it, but they have a basic understanding of the artist's style 4. another student has already chosen to write about it, but the student believes they can bring a unique perspective to the topic",4.9
"['they can be either right handed or left handed', 'they were synthesized through abiotic processes', 'they all have a crystalline structure', 'they are all left handed']",1. they can be either right-handed or left-handed in their molecular structure 2. they were synthesized through biotic processes 3. they all have a crystalline structure that is mirrored on both sides 4. they are all right-handed in their molecular structure  ,4.8
"['he is impressed by the architecture of the buildings', 'he does not value its long tradition in aerospace engineering', 'he thinks it needs a more efficient orientation program', 'he believes it will help him become successful in his chosen field']","['that several languages share a common ancestor', 'whether a language is in the process of dying out', 'when a certain language came into existence', 'why sister languages exist in the same geographical area']",0.0
"['to explain why she is interested in residential architecture', 'to explain why she knows a lot about the history of cape cod', 'to explain why she is familiar with cape cod houses', 'to explain why she enjoys visiting rural new england']",1. to explain why she thinks cape cod houses are underappreciated 2. to describe the challenges of preserving cape cod architecture 3. to discuss the impact of cape cod houses on the local community 4. to explain why she believes cape cod houses are a symbol of new england culture,3.1
"['to support a hypothesis about the evolution of constrictor snakes', 'to support a hypothesis that venomous snakes evolved from constrictor snakes', 'to give an example of a snake species that was never venomous', 'to give an example of a type of snake that can change its color']",1. to support a hypothesis about the evolution of constrictor snakes 2. to support a hypothesis that venomous snakes evolved from constrictor snakes 3. to give an example of a snake species that was never venomous but has a similar body shape to constrictor snakes 4. to give an example of a type of snake that can change its color but is not a constrictor snake.,4.9
"['ancient tree ring data can only be obtained from dead trees', 'the climate in an area tends to remain constant over time', 'rainfall has a limited impact on water flowing in rivers', 'width of tree rings can correspond to the amount of moisture in an area']","['to produce multiple scripts as quickly as possible', 'to prevent the audience from using logic to guess the endings', 'to avoid writing endings similar to those of other plays', 'to ensure that the plot would develop in a logical manner']",0.0
"['it can be performed outside a laboratory', 'it can now be done more efficiently', 'it no longer involves radioactive elements', 'it can be used in fields other than geology']","['to explain the relationship between ancient greek gardens and ancient roman gardens', 'to explain how ancient roman gardens came to be influenced by egyptian culture', 'to point out that garden designers were highly respected members of roman society', 'to indicate the origin of some of the features of renaissance gardens']",0.0
"['show a connection between history and another field in which they are interested', 'develop a research topic that has not been investigated before', 'explain how an aspect of united states culture has changed over time', 'describe early difference between regions of the united states']","['that many people are unaware of the environmental problems in the copper basin', 'that a successful reclamation of the copper basin may be possible', 'that some activities in the copper basin must go on despite the pollution', 'that the olympic competition should have been held in a different location']",0.0
"['explanations of how glaciers move', 'landscape changes caused by glacial movement', 'climate changes that influence glacial movement', 'causes of glacial formation']","['to produce multiple scripts as quickly as possible', 'to prevent the audience from using logic to guess the endings', 'to avoid writing endings similar to those of other plays', 'to ensure that the plot would develop in a logical manner']",0.0
"['choose an easier research topic', 'concentrate on five journals', 'read the summaries of the articles first', 'install a new program on her home computer']","1. choose a more specialized research topic 2. focus on a smaller selection of journals 3. scan the summaries of the articles before reading the full texts 4. set up a new software program on her home computer  the new options are very similar to the original options, but with slight changes in wording to make them more distinct and precise.  option 1: choose a more specialized research topic this option is similar to option 1, but the word ""more manageable"" is replaced with ""more specialized"" to convey the idea of a topic that is more specific or narrow in scope.  option 2: focus on a smaller selection of journals this option is similar to option 2, but the word ""a smaller set"" is replaced with ""a smaller selection"" to convey the idea of a more limited number of journals, but not necessarily the same five journals.",4.0
"['longer telomeres allow the cell to divide more times', 'longer telomeres contain more genetic information', 'shorter telomeres are wound into tighter coils', 'shorter telomeres are less likely to break']","['the bookstore may already have ordered too many copies of the textbook', 'the price of the textbook may have changed significantly since last semester', 'professor murphy may not be teaching economics next semester', 'a newer edition of the textbook may be available next semester']",0.0
"['it influenced subsequent productions', 'it was performed only a few times', 'written accounts of it are difficult to find', 'film versions of it probably do not exist']","['to report on the research he has done', 'to ask for permission to observe a class', 'to get help understanding an assignment', 'to ask about a question on a recent test']",0.0
"['the stars are approximately the same distance from the earth', 'the stars probably have some chemical elements in common', 'the stars have nearly the same brightness', 'the stars are probably of the same size']",1. the stars are approximately the same distance from the earth 2. the stars have similar chemical compositions 3. the stars have nearly the same color 4. the stars are of similar size and mass    ,3.9
"['ancient tree ring data can only be obtained from dead trees', 'the climate in an area tends to remain constant over time', 'rainfall has a limited impact on water flowing in rivers', 'width of tree rings can correspond to the amount of moisture in an area']","['they have more possibilities for jobs if they take additional math courses', 'many of them eventually teach math courses at other universities', 'many of them have unrealistic expectations about becoming astronauts', 'they are not required to take a math course for a degree in the department']",0.0
"['their results were decisive', 'they were not carried out carefully', 'they were not continued long enough to reach a conclusion', 'the government should not have allowed the experiments']",1. their results were not conclusive 2. they were not carried out thoroughly 3. they were not long enough to reach a definitive conclusion 4. the government should not have sanctioned the experiments  ,4.3
"['the role of physics in the discovery of neolithic religious sites', 'the sound effects that neolithic people could experience in passage graves', 'evidence that passage graves were designed to function as calendars', 'a debate about the role of sound in passage grave ceremonies']",1. the significance of acoustics in the construction of neolithic religious sites 2. the use of sound in the discovery of neolithic religious sites 3. the role of sound in the design and function of passage graves 4. the impact of sound on the spiritual experiences of neolithic people in passage graves  ,4.8
"['they are not easy to find if a professor put them on reserve', 'most of them are accessible in an electronic format', 'most of them can be checked out for three weeks', 'printed versions from the past three years are located in the reference section']",1. they are not readily available if a professor put them on reserve 2. most of them are available in a digital format 3. most of them can be borrowed for a period of three weeks 4. printed versions from the past three years are stored in the circulation section,4.8
"['the horizon tends to be clearer there than anywhere else', 'more stars rise and set in pairs there than anywhere else', 'zenith stars shine even brighter there than they do farther north or south', 'the sky appears more orderly there than it does farther north or south']","['the complex conditions required for the trees to produce fruit', 'the fact that the seed cannot germinate while locked inside the shell', 'the limited time the seed retain the ability to germinate', 'competition with tree species that evolved more recently']",0.0
"['to explain the similar reproductive rates in the two habitats', ""to explain the relation between a species'spopulation density and its nesting behavior"", 'to illustrate the advantages of a preferred habitat over a secondary habitat', 'to illustrate the possible impact of making a poor habitat selection']","['to explain how he obtained information about field research', 'to point out that many students like to do field research', 'to show that it is difficult to get intermediate level credits', 'to emphasize his motivation to do filed research in two of his courses']",1.3
"['the work they do is mainly creative', 'they enjoy the challenge of identifying problems to fix', 'their work is easier than the work of software testers', 'they are not always able to detect software problems']",1. the work they do is mainly technical 2. they enjoy the challenge of identifying and solving problems 3. their work is more specialized than the work of software developers 4. they are not always able to understand the needs of software users,4.1
"['by using an electric heater', 'by staying in a different building', 'by sleeping in another room in her building', 'by exchanging rooms with a friend']",1. by using a teleportation device 2. by moving to a different dimension 3. by sleeping in a different reality 4. by changing her life purpose,0.5
"['they were following a moving food supply', 'their preferred habitat was taken over by another bird species', 'their nesting sites were disturbed by human activity', 'their preferred habitat became too competitive']",1. they were forced to migrate due to a lack of food resources 2. their habitat was taken over by an invasive species 3. their nesting sites were destroyed by natural disasters 4. their habitat became too crowded  ,4.6
"['it is a largely subconscious process', 'it is a process that applies only to some details', 'it is very common phenomenon', 'it is a topic that has not been explored extensively']","['it resembles the telomere in structure', 'it helps repair broken telomeres', 'it is produced at the end of telomere', 'it prevents telomeres from becoming too long']",1.3
"['other students are using the book in the library', 'the book is kept in the political science library', 'the student has the incorrect title for the book', 'all the copies of the book have been checked out of the library']","['why tulips replaced gold as a form of currency', 'why buyers were no longer interested in owning actual tulips', 'why borrowing in the netherlands increased on a significant scale', 'why the middle class in the netherlands expanded in size']",0.0
"['she influenced the design of the modern piano', 'she grew up in an environment that encouraged female musicians', 'her musical talents were inherited from her parents', ""her background and robert schumann's background were similar""]",1. she was exposed to music from an early age and developed her skills 2. her upbringing and environment fostered her musical talents 3. her parents were both musicians and passed on their skills to her 4. her background and upbringing were similar to other famous female composers  ,4.0
"[""to compare the portrayal of different subjects in cecllia beaux's portraits"", 'to examine the influence of women artists in the nineteenth century', 'to explain how the dreamer differs from impressionist art', ""to demonstrate how cecilia beaux's point of view is reflected in her art""]","['ask his professor if the same book will be used next semester', 'sell the book back as soon as the buyback period begins', 'make sure the book is in good condition', 'bring the original sales receipt with the book']",0.0
"['it negated earlier evidence that milankovitch found', 'it led the development of new methods to measure global climate changes', 'it helped milankovitch first formulate his hypothesis', ""it confirmed milankovitch's hypothesis""]","['it accurately represents the behavior of the dinosaur', 'it resulted from an incorrect translation of the original latin term', 'it was based on a misunderstanding of the fossil evidence', 'it influenced popular attitudes toward dinosaurs']",1.3
"['how the seafaring skills of polynesians resembled those of the vikings', 'how pacific islanders were able to navigate without instruments', 'how the patterns of stars differ to the north and south of the equator', 'how navigational instruments developed over time']","['by showing the dolphin two patterns that were similar in density', 'by playing two sounds that became progressively closer in pitch', ""by producing sounds that were just within the dolphins' range of hearing"", 'by introducing a third paddle that ended on trial an began a new one']",0.0
